detected_at,your_item_id,your_item_url,infringing_seller_display,infringing_item_url,infringing_item_id,infringing_image_preview,match_evidence,message_subject,message_body,status
2026-02-18T02:23:49.536075Z,v1|406694379826|0,https://www.ebay.co.uk/itm/406694379826?_skw=a&hash=item5eb0dfc132:g:bkwAAeSwG1Jpjrcn,ships_from_kamakura,https://www.ebay.com/itm/187077088785?hash=item2b8ea9d611:g:GGcAAeSwplNn4lNA,v1|187077088785|0,https://i.ebayimg.com/images/g/GGcAAeSwplNn4lNA/s-l225.jpg,ahash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|187077088785|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 11:23 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.co.uk/itm/406694379826?_skw=a&hash=item5eb0dfc132:g:bkwAAeSwG1Jpjrcn",NEW
2026-02-18T02:23:52.927509Z,v1|406694379296|0,https://www.ebay.co.uk/itm/406694379296?_skw=a&hash=item5eb0dfbf20:g:YqQAAeSw1bxpkFJp,smallmatter,https://www.ebay.com/itm/127027964435?hash=item1d9374ea13:g:QRsAAOSwU-5n7IWV,v1|127027964435|0,https://i.ebayimg.com/images/g/QRsAAOSwU-5n7IWV/s-l225.jpg,phash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|127027964435|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 11:23 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.co.uk/itm/406694379296?_skw=a&hash=item5eb0dfbf20:g:YqQAAeSw1bxpkFJp",NEW
2026-02-18T02:23:55.088253Z,v1|406694284448|0,https://www.ebay.com.au/itm/406694284448?_skw=a&hash=item5eb0de4ca0:g:X4QAAeSwGjNpkFM-,smallmatter,https://www.ebay.com/itm/127027964435?hash=item1d9374ea13:g:QRsAAOSwU-5n7IWV,v1|127027964435|0,https://i.ebayimg.com/images/g/QRsAAOSwU-5n7IWV/s-l225.jpg,phash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|127027964435|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 11:23 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com.au/itm/406694284448?_skw=a&hash=item5eb0de4ca0:g:X4QAAeSwGjNpkFM-",NEW
2026-02-18T02:23:59.139268Z,v1|406694284343|0,https://www.ebay.com.au/itm/406694284343?_skw=a&hash=item5eb0de4c37:g:TP4AAeSw0TtpkFMP,ships_from_kamakura,https://www.ebay.com/itm/187077088785?hash=item2b8ea9d611:g:GGcAAeSwplNn4lNA,v1|187077088785|0,https://i.ebayimg.com/images/g/GGcAAeSwplNn4lNA/s-l225.jpg,ahash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|187077088785|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 11:23 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com.au/itm/406694284343?_skw=a&hash=item5eb0de4c37:g:TP4AAeSw0TtpkFMP",NEW
2026-02-18T03:04:56.162534Z,406703657187,https://www.ebay.com/itm/406703657187?amdata=enc%3AAQALAAAAoGfYFPkwiKCW4ZNSs2u11xBc7Zb0liGhETUkIzmQNU9gtSi6aKrT0bv%2BtqnREvgj14eMai1RmzRBkFdvoih7MSW%2F%2BH6ZvUZzlnriPHq%2FbNYvnQWr%2FOfJf7DqdIwiPeDloVvL5dMNFUOS4jTNqdvN%2F37oyArP2yXmy0FMfrWI1beEjcyQAresk2YHEDUBT0A4672aDsCEW9IizyXuIg1wCwA%3D,kuman1244,https://www.ebay.com/itm/317611069586?_skw=Auth+%5BBeautiful%5D+S.T.Dupont+Tie+Clip+Cufflinks+D+Logo&hash=item49f3185092:g:xUIAAeSwbKppLcZM&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGaZX%2FNrdu%2BTT3JbZ2FcjGPt3PZDkaAY7Mfd1zz1D%2BAlWqIg904QCKrz14g4MPY9F%2BBPVsK7MF8%2B9TVRoRKzbplkS%2Bv%2BeTOWWMVnEcs9ANiZdKtTJcmEq93RoDeO6LSTaS%2Bnb0jZ3R3IChj7PGPhdrfX7zQL%2F2RNf5oZJfm4mXLUlsuXGoGDRdKXjjd%2F4pGXTND4twWJjbHy2QcK%2B%2FZSPBvcOlV%2BBXFMhNLN4Wyolu%2B6ubtZ4yypAZcjjiilh0N%2Bb210w9kK31GFP4R7kDmlAONAUTnauJ7mfMcShzq7DNXwUdXiwQoxtGhnroPQQ%2Fg8MamQcYy%2FEBBZSs4Dn5LzMwe0,v1|317611069586|0,https://i.ebayimg.com/images/g/FnAAAeSwYOFpLcZM/s-l225.jpg,phash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|317611069586|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:04 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657187?amdata=enc%3AAQALAAAAoGfYFPkwiKCW4ZNSs2u11xBc7Zb0liGhETUkIzmQNU9gtSi6aKrT0bv%2BtqnREvgj14eMai1RmzRBkFdvoih7MSW%2F%2BH6ZvUZzlnriPHq%2FbNYvnQWr%2FOfJf7DqdIwiPeDloVvL5dMNFUOS4jTNqdvN%2F37oyArP2yXmy0FMfrWI1beEjcyQAresk2YHEDUBT0A4672aDsCEW9IizyXuIg1wCwA%3D",NEW
2026-02-18T03:05:59.672324Z,137032541657,https://www.ebay.com/itm/137032541657?amdata=enc%3AAQALAAAAoGfYFPkwiKCW4ZNSs2u11xDExlxooumf1I2TOzBS%2FDQ88wKWYQvLHZ%2BuA2a11nPiuMqVvi4EfN3Hc%2BwfiYvdUWtjb5JTw6gF3ef3yCfXIimPW%2B5iSf6ZfHc5S1r0hWtWEAqgMzI56C5lnB%2FiZRKLGcuxare7sjSh353UTbKoDlhsrLDjycu7PEkcqJikFVOyqs%2BbhvmBi91kJNz7Ys2bqSE%3D,ebisu7_japan,https://www.ebay.com/itm/137032541657?hash=item1fe7c6a5d9:g:n1wAAeSw371pjcI8,v1|137032541657|0,https://i.ebayimg.com/images/g/n1wAAeSw371pjcI8/s-l225.jpg,phash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|137032541657|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:05 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/137032541657?amdata=enc%3AAQALAAAAoGfYFPkwiKCW4ZNSs2u11xDExlxooumf1I2TOzBS%2FDQ88wKWYQvLHZ%2BuA2a11nPiuMqVvi4EfN3Hc%2BwfiYvdUWtjb5JTw6gF3ef3yCfXIimPW%2B5iSf6ZfHc5S1r0hWtWEAqgMzI56C5lnB%2FiZRKLGcuxare7sjSh353UTbKoDlhsrLDjycu7PEkcqJikFVOyqs%2BbhvmBi91kJNz7Ys2bqSE%3D",NEW
2026-02-18T03:07:46.417643Z,406700676524,https://www.ebay.com/itm/406700676524?amdata=enc%3AAQALAAAAoGfYFPkwiKCW4ZNSs2u11xBqXdON%2B7HnBgBtzVfeMiAp5icaR2byONSy8LstODG6cuclPilKBYq4QJyUKgqAILGWEx1SuBTjWsQWX2tjtOHjSyzgOyMtA1BZJbaH3tdrXStlciQBo1lLgRCkvqRD7gyNJZTwqbjDnhA8Gx2J7sM1JbkNNmXG2UIX0IVlf%2FNam1X4TePA0wNLgHQdBUoY7l8%3D,ebisu7_japan,https://www.ebay.com/itm/137032511792?_skw=Auth+beautiful+S.T.Dupont+Cufflinks+D+Logo+Gold+%26&hash=item1fe7c63130:g:7DEAAeSwrr1pjb4b,v1|137032511792|0,https://i.ebayimg.com/images/g/fIwAAeSwxi1pjb4b/s-l225.jpg,phash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|137032511792|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:07 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406700676524?amdata=enc%3AAQALAAAAoGfYFPkwiKCW4ZNSs2u11xBqXdON%2B7HnBgBtzVfeMiAp5icaR2byONSy8LstODG6cuclPilKBYq4QJyUKgqAILGWEx1SuBTjWsQWX2tjtOHjSyzgOyMtA1BZJbaH3tdrXStlciQBo1lLgRCkvqRD7gyNJZTwqbjDnhA8Gx2J7sM1JbkNNmXG2UIX0IVlf%2FNam1X4TePA0wNLgHQdBUoY7l8%3D",NEW
2026-02-18T03:09:43.171353Z,406703657086,https://www.ebay.com/itm/406703657086?amdata=enc%3AAQALAAAAoGfYFPkwiKCW4ZNSs2u11xAWoZ%2F%2By2r631U6YNs0ZPw51xuoDiZG9m4QCgOCzbA2v7Mt564puE8JEmqCjdd0r8w32gqhL1IybqwpzKWyxC3xYvwokd4YDCbzCEK6ClR0ykbr4SONiEMOKBdsWs%2BfO%2F%2BErY5r%2FPraZz2o0RlJrmuPt5Cj8h%2FHNacKFijeub58q%2FMI1wZhRlmw7lcT7xtoAfM%3D,ebisu7_japan,https://www.ebay.com/itm/137032511788?hash=item1fe7c6312c:g:jVoAAeSwK~Npjb4a,v1|137032511788|0,https://i.ebayimg.com/images/g/jVoAAeSwK~Npjb4a/s-l225.jpg,phash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|137032511788|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:09 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406703657086?amdata=enc%3AAQALAAAAoGfYFPkwiKCW4ZNSs2u11xAWoZ%2F%2By2r631U6YNs0ZPw51xuoDiZG9m4QCgOCzbA2v7Mt564puE8JEmqCjdd0r8w32gqhL1IybqwpzKWyxC3xYvwokd4YDCbzCEK6ClR0ykbr4SONiEMOKBdsWs%2BfO%2F%2BErY5r%2FPraZz2o0RlJrmuPt5Cj8h%2FHNacKFijeub58q%2FMI1wZhRlmw7lcT7xtoAfM%3D",NEW
2026-02-18T03:11:35.103441Z,v1|406683085630|0,https://www.ebay.com/itm/406683085630?_skw=a&hash=item5eb0336b3e:g:g1kAAOSwHF9kbMxX,danamantik,https://www.ebay.com/itm/154499271179?hash=item23f8dfca0b:g:l9AAAeSw6bZpVWwu,v1|154499271179|0,https://i.ebayimg.com/images/g/l9AAAeSw6bZpVWwu/s-l225.jpg,ahash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|154499271179|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:11 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com/itm/406683085630?_skw=a&hash=item5eb0336b3e:g:g1kAAOSwHF9kbMxX",NEW
2026-02-18T03:13:38.739139Z,v1|406700985449|0,https://www.ebay.it/itm/406700985449?_skw=a&hash=item5eb1448c69:g:yW0AAeSwBuFpkxS5,go-go-japan,https://www.ebay.com/itm/326913706731?hash=item4c1d934aeb:g:gOQAAeSwHGJpP9ig,v1|326913706731|0,https://i.ebayimg.com/images/g/gOQAAeSwHGJpP9ig/s-l225.jpg,phash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326913706731|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:13 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.it/itm/406700985449?_skw=a&hash=item5eb1448c69:g:yW0AAeSwBuFpkxS5",NEW
2026-02-18T03:14:01.692688Z,v1|406700984850|0,https://www.ebay.it/itm/406700984850?_skw=a&hash=item5eb1448a12:g:Ox8AAeSwmodpkxUb,sakura_max,https://www.ebay.com/itm/376798536259?hash=item57baf16243:g:oE8AAeSwJfVpSpre,v1|376798536259|0,https://i.ebayimg.com/images/g/oE8AAeSwJfVpSpre/s-l225.jpg,ahash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|376798536259|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:14 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.it/itm/406700984850?_skw=a&hash=item5eb1448a12:g:Ox8AAeSwmodpkxUb",NEW
2026-02-18T03:14:18.290762Z,v1|406700983855|0,https://www.ebay.it/itm/406700983855?_skw=a&hash=item5eb144862f:g:buwAAeSwtMZpkxR6,go-go-japan,https://www.ebay.com/itm/326913706093?hash=item4c1d93486d:g:IvIAAeSwD39pP9hb,v1|326913706093|0,https://i.ebayimg.com/images/g/IvIAAeSwD39pP9hb/s-l225.jpg,phash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326913706093|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:14 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.it/itm/406700983855?_skw=a&hash=item5eb144862f:g:buwAAeSwtMZpkxR6",NEW
2026-02-18T03:15:38.475809Z,v1|406700983418|0,https://www.ebay.it/itm/406700983418?_skw=a&hash=item5eb144847a:g:MeAAAeSw2lNpkxRx,cowboyclass101,https://www.ebay.com/itm/156312065352?hash=item2464ecd548:g:ApwAAOSwxHNmmter,v1|156312065352|0,https://i.ebayimg.com/images/g/ApwAAOSwxHNmmter/s-l225.jpg,ahash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|156312065352|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:15 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.it/itm/406700983418?_skw=a&hash=item5eb144847a:g:MeAAAeSw2lNpkxRx",NEW
2026-02-18T03:15:53.592053Z,v1|406700983128|0,https://www.ebay.it/itm/406700983128?_skw=a&hash=item5eb1448358:g:PIQAAeSw7ZRpkxRe,dupuiestreasures,https://www.ebay.com/itm/356442128741?hash=item52fd9b4165:g:faAAAOSwKB9nfDmI,v1|356442128741|0,https://i.ebayimg.com/images/g/faAAAOSwKB9nfDmI/s-l225.jpg,ahash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|356442128741|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:15 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.it/itm/406700983128?_skw=a&hash=item5eb1448358:g:PIQAAeSw7ZRpkxRe",NEW
2026-02-18T03:16:02.402773Z,v1|406700964328|0,https://www.ebay.it/itm/406700964328?_skw=a&hash=item5eb14439e8:g:euoAAeSw0eVpkxG5,go-go-japan,https://www.ebay.com/itm/326915884170?hash=item4c1db4848a:g:jr4AAeSwPGtpQeYa,v1|326915884170|0,https://i.ebayimg.com/images/g/jr4AAeSwPGtpQeYa/s-l225.jpg,ahash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326915884170|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:16 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.it/itm/406700964328?_skw=a&hash=item5eb14439e8:g:euoAAeSw0eVpkxG5",NEW
2026-02-18T03:16:17.354518Z,v1|406699841843|0,https://www.ebay.it/itm/406699841843?_skw=a&hash=item5eb1331933:g:QRsAAeSwLDNpk3t5,samuraiz.go,https://www.ebay.com/itm/287001128655?hash=item42d299aecf:g:AYsAAeSwRPRpOTId,v1|287001128655|0,https://i.ebayimg.com/images/g/AYsAAeSwRPRpOTId/s-l225.jpg,ahash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|287001128655|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:16 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.it/itm/406699841843?_skw=a&hash=item5eb1331933:g:QRsAAeSwLDNpk3t5",NEW
2026-02-18T03:16:32.011181Z,v1|406694397224|0,https://www.ebay.it/itm/406694397224?_skw=a&hash=item5eb0e00528:g:UV8AAeSwcEdpjrrb,frostandfound,https://www.ebay.com/itm/363433555552?hash=item549e53f660:g:ubsAAOSwWKtUsvFE,v1|363433555552|0,https://i.ebayimg.com/images/g/ubsAAOSwWKtUsvFE/s-l225.jpg,ahash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|363433555552|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:16 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.it/itm/406694397224?_skw=a&hash=item5eb0e00528:g:UV8AAeSwcEdpjrrb",NEW
2026-02-18T03:17:07.558047Z,v1|406694396666|0,https://www.ebay.it/itm/406694396666?_skw=a&hash=item5eb0e002fa:g:hf4AAeSwqZhpjrrY,go-go-japan,https://www.ebay.com/itm/326913705153?hash=item4c1d9344c1:g:kJoAAeSwVuppP9gZ,v1|326913705153|0,https://i.ebayimg.com/images/g/kJoAAeSwVuppP9gZ/s-l225.jpg,phash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326913705153|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:17 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.it/itm/406694396666?_skw=a&hash=item5eb0e002fa:g:hf4AAeSwqZhpjrrY",NEW
2026-02-18T03:17:13.933817Z,v1|406694396326|0,https://www.ebay.it/itm/406694396326?_skw=a&hash=item5eb0e001a6:g:94AAAeSwEEtpjrrm,go-go-japan,https://www.ebay.com/itm/326598180015?hash=item4c0ac4bcaf:g:eCEAAeSwh8NoMejr,v1|326598180015|0,https://i.ebayimg.com/images/g/eCEAAeSwh8NoMejr/s-l225.jpg,ahash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326598180015|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:17 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.it/itm/406694396326?_skw=a&hash=item5eb0e001a6:g:94AAAeSwEEtpjrrm",NEW
2026-02-18T03:17:58.574979Z,v1|406694396202|0,https://www.ebay.it/itm/406694396202?_skw=a&hash=item5eb0e0012a:g:~F8AAeSwk3FpjrrR,go-go-japan,https://www.ebay.com/itm/326612425916?hash=item4c0b9e1cbc:g:AKAAAeSwY8hoPAqe,v1|326612425916|0,https://i.ebayimg.com/images/g/AKAAAeSwY8hoPAqe/s-l225.jpg,ahash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|326612425916|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:17 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.it/itm/406694396202?_skw=a&hash=item5eb0e0012a:g:~F8AAeSwk3FpjrrR",NEW
2026-02-18T03:18:07.313424Z,v1|406694395963|0,https://www.ebay.it/itm/406694395963?_skw=a&hash=item5eb0e0003b:g:gsMAAeSwMdhpjrq1,tobytrader0,https://www.ebay.com/itm/167245431091?hash=item26f09ac133:g:gvIAAOSwYLhngaX0,v1|167245431091|0,https://i.ebayimg.com/images/g/gvIAAOSwYLhngaX0/s-l225.jpg,ahash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|167245431091|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:18 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.it/itm/406694395963?_skw=a&hash=item5eb0e0003b:g:gsMAAeSwMdhpjrq1",NEW
2026-02-18T03:18:16.688872Z,v1|406694395295|0,https://www.ebay.it/itm/406694395295?_skw=a&hash=item5eb0dffd9f:g:gvwAAeSwpZRpjrpJ,takmat16,https://www.ebay.com/itm/336423813377?hash=item4e546c0101:g:XKIAAeSwQZxphfW-,v1|336423813377|0,https://i.ebayimg.com/images/g/XKIAAeSwQZxphfW-/s-l225.jpg,phash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|336423813377|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:18 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.it/itm/406694395295?_skw=a&hash=item5eb0dffd9f:g:gvwAAeSwpZRpjrpJ",NEW
2026-02-18T03:19:07.538066Z,v1|406683911086|0,https://www.ebay.it/itm/406683911086?_skw=a&hash=item5eb04003ae:g:l6cAAOSwX8tmu4jY,samuraiz.go,https://www.ebay.com/itm/397537991194?hash=item5c8f1c5a1a:g:3a4AAeSwjs1pd2PV,v1|397537991194|0,https://i.ebayimg.com/images/g/3a4AAeSwjs1pd2PV/s-l225.jpg,phash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|397537991194|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:19 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.it/itm/406683911086?_skw=a&hash=item5eb04003ae:g:l6cAAOSwX8tmu4jY",NEW
2026-02-18T03:20:22.617881Z,v1|406694379296|0,https://www.ebay.co.uk/itm/406694379296?_skw=a&hash=item5eb0dfbf20:g:YqQAAeSw1bxpkFJp,frostandfound,https://www.ebay.com/itm/363433555552?hash=item549e53f660:g:ubsAAOSwWKtUsvFE,v1|363433555552|0,https://i.ebayimg.com/images/g/ubsAAOSwWKtUsvFE/s-l225.jpg,ahash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|363433555552|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:20 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.co.uk/itm/406694379296?_skw=a&hash=item5eb0dfbf20:g:YqQAAeSw1bxpkFJp",NEW
2026-02-18T03:20:48.257912Z,v1|406694284448|0,https://www.ebay.com.au/itm/406694284448?_skw=a&hash=item5eb0de4ca0:g:X4QAAeSwGjNpkFM-,frostandfound,https://www.ebay.com/itm/363433555552?hash=item549e53f660:g:ubsAAOSwWKtUsvFE,v1|363433555552|0,https://i.ebayimg.com/images/g/ubsAAOSwWKtUsvFE/s-l225.jpg,ahash,画像使用の停止依頼（24時間以内）,"貴出品（Item ID: v1|363433555552|0）にて使用されている画像の一部が、当方が撮影・作成した画像と完全一致していることを確認しました。

つきましては、受信から24時間以内（2026-02-19 12:20 JST）に、該当画像の削除または出品内容の修正をお願いします。
期限までにご対応がない場合、権利保護のための次の対応を検討します。

対応後、このメッセージへ返信でご連絡ください。

（参考）当方の出品: https://www.ebay.com.au/itm/406694284448?_skw=a&hash=item5eb0de4ca0:g:X4QAAeSwGjNpkFM-",NEW
